x_mm,y_mm,z_mm,status,reason,theta1_deg,theta2_deg,theta3_deg,fk_x_mm,fk_y_mm,fk_z_mm,roundtrip_error_mm,fk_iterations,fk_max_residual_mm2
-15.0,15.0,-260.0,ok,ok,3.0378169081453774,5.084650678456026,10.629653837562742,-14.999999999998122,14.999999999999167,-260.0000000000064,6.743764155842966e-12,5,3.128661774098873e-09
0.0,15.0,-260.0,ok,ok,3.236944727839541,8.068802520406196,8.068802520406196,1.0674417621515941e-14,14.999999999999977,-260.0000000000009,9.09850441400407e-13,5,4.802132025361061e-10
15.0,15.0,-260.0,ok,ok,3.0378169081453774,10.629653837562742,5.084650678456026,14.999999999998122,14.999999999999167,-260.0000000000064,6.743764155842966e-12,5,3.128661774098873e-09
30.0,15.0,-260.0,ok,ok,2.4408344266601425,12.760163665154863,1.6915749868586718,30.000000000003208,15.000000000001542,-260.0000000000251,2.5375666003399143e-11,5,1.3998942449688911e-08
-30.0,30.0,-260.0,fail,ik_reject,,,,,,,,,
-15.0,30.0,-260.0,fail,ik_reject,,,,,,,,,
0.0,30.0,-260.0,fail,ik_reject,,,,,,,,,
15.0,30.0,-260.0,fail,ik_reject,,,,,,,,,
30.0,30.0,-260.0,fail,ik_reject,,,,,,,,,
-30.0,-30.0,-240.0,ok,ok,21.980242214686978,5.549270826189142,17.714104960488708,-30.000000000000117,-30.000000000000135,-239.99999999999991,1.9809365681241287e-13,5,1.4551915228366852e-11
-15.0,-30.0,-240.0,ok,ok,22.639632892736728,9.284847064279129,15.388623890170289,-14.999999999999853,-30.000000000000288,-239.99999999999994,3.2829938738678205e-13,5,2.9103830456733704e-11
0.0,-30.0,-240.0,ok,ok,22.859870877661955,12.573687321339882,12.573687321339882,1.2994411640207476e-14,-30.000000000000195,-240.0,1.958308518762356e-13,5,4.3655745685100555e-11
15.0,-30.0,-240.0,ok,ok,22.639632892736728,15.388623890170289,9.284847064279129,14.999999999999853,-30.000000000000288,-239.99999999999994,3.2829938738678205e-13,5,2.9103830456733704e-11
30.0,-30.0,-240.0,ok,ok,21.980242214686978,17.714104960488708,5.549270826189142,30.000000000000117,-30.000000000000135,-239.99999999999991,1.9809365681241287e-13,5,1.4551915228366852e-11
-30.0,-15.0,-240.0,ok,ok,19.292526962213536,7.984612248283833,20.07814800329289,-29.999999999999975,-14.999999999999847,-240.00000000000003,1.5736556655348083e-13,5,2.9103830456733704e-11
-15.0,-15.0,-240.0,ok,ok,19.958916593974934,11.724946968940312,17.790245122397458,-14.999999999999993,-14.999999999999941,-240.00000000000003,6.5532883104768e-14,5,1.4551915228366852e-11
0.0,-15.0,-240.0,ok,ok,20.181524718969953,15.001724196764329,15.001724196764329,-5.420504197305035e-16,-15.000000000099908,-240.00000000160506,1.6081655887587874e-09,4,8.890347089618444e-07
15.0,-15.0,-240.0,ok,ok,19.958916593974934,17.790245122397458,11.724946968940312,14.999999999999993,-14.999999999999941,-240.00000000000003,6.5532883104768e-14,5,1.4551915228366852e-11
30.0,-15.0,-240.0,ok,ok,19.292526962213536,20.07814800329289,7.984612248283833,29.999999999999975,-14.999999999999847,-240.00000000000003,1.5736556655348083e-13,5,2.9103830456733704e-11
-30.0,0.0,-240.0,ok,ok,16.07742276477467,9.982132870331478,21.973719155748217,-30.000000000000057,-7.786928987752826e-14,-240.0,9.640954607203473e-14,5,1.4551915228366852e-11
-15.0,0.0,-240.0,ok,ok,16.74681540817027,13.715114143737269,19.726320055119245,-15.000000000099888,-1.606310570667624e-14,-240.00000000160514,1.6082494755350216e-09,4,8.891074685379863e-07
0.0,0.0,-240.0,ok,ok,16.97044068544377,16.97044068544377,16.97044068544377,2.099762212397256e-19,-1.8974400492408034e-14,-240.0000000004043,4.042988170927467e-10,4,2.2354652173817158e-07
15.0,0.0,-240.0,ok,ok,16.74681540817027,19.726320055119245,13.715114143737269,15.000000000099888,-1.606310570667624e-14,-240.00000000160514,1.6082494755350216e-09,4,8.891074685379863e-07
30.0,0.0,-240.0,ok,ok,16.07742276477467,21.973719155748217,9.982132870331478,30.000000000000057,-7.786928987752826e-14,-240.0,9.640954607203473e-14,5,1.4551915228366852e-11
-30.0,15.0,-240.0,ok,ok,12.351210624382315,11.53166266657543,23.401014419792723,-29.999999999999915,14.999999999999922,-240.0,1.156679772130055e-13,5,2.9103830456733704e-11
