time,sim_x,sim_y,sim_z
16328,40.1614910490682,-39.2113690431251,-263.401503113531
16422,40.1630667434972,-39.2113403491032,-263.401426232095
16531,40.1618168797823,-39.211363109607,-263.401487216219
16625,40.1622008403291,-39.2113561175308,-263.401468482126
16719,40.1619772769916,-39.2113601887134,-263.401479389936
16828,40.1615567017996,-39.2113678475612,-263.401499910281
16922,40.1626173343135,-39.2113485330177,-263.401448159976
17031,40.1613399054743,-39.2113717955184,-263.401510487654
17125,40.1632072453312,-39.2113377905089,-263.401419376578
17219,40.1613649389472,-39.2113713396469,-263.401509266317
17328,40.1615023370039,-39.2113688375656,-263.40150256281
17422,40.162530987281,-39.2113501054129,-263.401452373951
17531,40.1614594498148,-39.2113696185603,-263.401504655252
17625,40.1626481928326,-39.2113479710535,-263.40144665518
17719,40.1615291197116,-39.2113683498399,-263.401501256108
17828,40.1622289366663,-39.2113556058775,-263.401467111445
17937,40.1620811542965,-39.2113582970522,-263.401474322118
18031,40.1616025482917,-39.2113670126718,-263.401497673597
18140,40.1627434408605,-39.2113462365499,-263.401442007713
18219,40.1615587406101,-39.2113678104319,-263.401499810829
18328,40.1630782482216,-39.2113401395957,-263.401425670589
18422,40.1613568307858,-39.2113714873002,-263.401509661895
18547,40.1627502696193,-39.2113461122122,-263.401441673695
18625,40.1614136276618,-39.2113704530035,-263.401506890832
18719,40.1630363729336,-39.2113409021587,-263.401427714026
18828,40.1617029285499,-39.2113651847079,-263.401492775875
18922,40.1622427900779,-39.2113553536092,-263.401466435166
19031,40.162103577675,-39.2113578887129,-263.401473228183
19125,40.1616389576119,-39.2113663496437,-263.401495897171
19219,40.1622004309189,-39.2113561249783,-263.40146850242
19328,40.1620147054037,-39.2113595071154,-263.401477564255
19422,40.1616553977925,-39.2113660502592,-263.401495095097
19531,40.1625734162162,-39.2113493327621,-263.401450303759
19625,40.1614391516346,-39.2113699881984,-263.401505645577
19719,40.1628910154484,-39.2113435491624,-263.401434806668
19828,40.1614481925689,-39.2113698235585,-263.401505204457
19922,40.163145695475,-39.2113389113383,-263.401422379997
20031,40.125987154421,-39.1948812145128,-263.407692818681
20032,39.9656183879825,-39.1195765984563,-263.435629186077
20140,-39.4863840887681,-1.50191602963764,-263.310210264824
20234,-39.5100083619273,-1.490622896897,-263.305856077718
20344,-39.5099005989519,-1.49067441126647,-263.305875949805
20437,-39.5100211099909,-1.49061680298829,-263.305853728378
20547,-39.5103350114498,-1.49046674765605,-263.305795846835
20656,-39.5109019240626,-1.49019574454685,-263.305691310284
20734,-39.5100792240002,-1.49058902256653,-263.305843012597
20844,-39.5100334199615,-1.4906109184196,-263.305851458557
20937,-39.5114519233276,-1.48993282654819,-263.305589890929
21047,-39.5101305131152,-1.49056450466583,-263.305833555142
21140,-39.5113877402855,-1.48996350820269,-263.305601726612
21234,-39.5101188465027,-1.49057008169768,-263.305835706469
21344,-39.5106344538865,-1.49032360421767,-263.305740630982
21437,-39.5104317198764,-1.4904205178251,-263.305778014379
21547,-39.5101573000587,-1.49055169961958,-263.305828615824
21640,-39.5110332904501,-1.49013294705656,-263.305667086765
21734,-39.5101764794943,-1.49054253121088,-263.305825079189
21844,-39.5105679138531,-1.49035541256844,-263.305752900586
21937,-39.5105438321256,-1.49036692443225,-263.305757341
22047,-39.5101300614466,-1.49056472058292,-263.305833638446
22140,-39.5108836279637,-1.49020449071703,-263.305694684065
22234,-39.5102608166141,-1.49050221526535,-263.305809527819
22344,-39.5104579093439,-1.49040799838774,-263.305773184909
22437,-39.5106626040648,-1.49031014749235,-263.305735439734
22562,-39.5100164169348,-1.49061904643658,-263.305854593799
22640,-39.5108058878214,-1.49024165309719,-263.305709019054
22734,-39.5103297141584,-1.49046927994909,-263.305796823419
