run_id,time,actual_elapsed_ms,schedule_lag_ms,target_x,target_y,target_z,sim_x,sim_y,sim_z,nominal_theta1,nominal_theta2,nominal_theta3,predicted_error_x,predicted_error_y,predicted_error_z,requested_correction_x,requested_correction_y,requested_correction_z,applied_correction_x,applied_correction_y,applied_correction_z,corrected_target_x,corrected_target_y,corrected_target_z,corrected_theta1,corrected_theta2,corrected_theta3,correction_gain,max_xy_correction_mm,correction_clamped,fallback_used,command_sent,correction_status
2026-06-06_run02_reverse_grid_3x3_pm40_off_r01,4400,4406,6,0.0,0.0,-263.27731514697575,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.25,2.0,False,False,False,disabled
2026-06-06_run02_reverse_grid_3x3_pm40_off_r01,4500,4500,0,0.0,0.0,-263.27731514697575,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.25,2.0,False,False,True,disabled
2026-06-06_run02_reverse_grid_3x3_pm40_off_r01,4600,4610,10,0.0,0.0,-263.27731514697575,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.25,2.0,False,False,False,disabled
2026-06-06_run02_reverse_grid_3x3_pm40_off_r01,4700,4703,3,0.0,0.0,-263.27731514697575,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.25,2.0,False,False,False,disabled
2026-06-06_run02_reverse_grid_3x3_pm40_off_r01,4800,4813,13,0.0,0.0,-263.27731514697575,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.25,2.0,False,False,False,disabled
2026-06-06_run02_reverse_grid_3x3_pm40_off_r01,4900,4906,6,0.0,0.0,-263.27731514697575,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-263.27731514697575,0.0,0.0,0.0,0.25,2.0,False,False,False,disabled
2026-06-06_run02_reverse_grid_3x3_pm40_off_r01,5000,5000,0,40.0,40.0,-263.27731514697575,,,,13.0,-11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,0.25,2.0,False,False,True,disabled
2026-06-06_run02_reverse_grid_3x3_pm40_off_r01,5100,5110,10,40.0,40.0,-263.27731514697575,,,,13.0,-11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,0.25,2.0,False,False,False,disabled
2026-06-06_run02_reverse_grid_3x3_pm40_off_r01,5200,5203,3,40.0,40.0,-263.27731514697575,,,,13.0,-11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,0.25,2.0,False,False,False,disabled
2026-06-06_run02_reverse_grid_3x3_pm40_off_r01,5300,5313,13,40.0,40.0,-263.27731514697575,,,,13.0,-11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,0.25,2.0,False,False,False,disabled
2026-06-06_run02_reverse_grid_3x3_pm40_off_r01,5400,5406,6,40.0,40.0,-263.27731514697575,,,,13.0,-11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,0.25,2.0,False,False,False,disabled
2026-06-06_run02_reverse_grid_3x3_pm40_off_r01,5500,5500,0,40.0,40.0,-263.27731514697575,,,,13.0,-11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,0.25,2.0,False,False,True,disabled
2026-06-06_run02_reverse_grid_3x3_pm40_off_r01,5600,5610,10,40.0,40.0,-263.27731514697575,,,,13.0,-11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,0.25,2.0,False,False,False,disabled
2026-06-06_run02_reverse_grid_3x3_pm40_off_r01,5700,5703,3,40.0,40.0,-263.27731514697575,,,,13.0,-11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,0.25,2.0,False,False,False,disabled
2026-06-06_run02_reverse_grid_3x3_pm40_off_r01,5800,5813,13,40.0,40.0,-263.27731514697575,,,,13.0,-11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,0.25,2.0,False,False,False,disabled
2026-06-06_run02_reverse_grid_3x3_pm40_off_r01,5900,5906,6,40.0,40.0,-263.27731514697575,,,,13.0,-11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,0.25,2.0,False,False,False,disabled
2026-06-06_run02_reverse_grid_3x3_pm40_off_r01,6000,6016,16,40.0,40.0,-263.27731514697575,,,,13.0,-11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,0.25,2.0,False,False,True,disabled
2026-06-06_run02_reverse_grid_3x3_pm40_off_r01,6100,6110,10,40.0,40.0,-263.27731514697575,,,,13.0,-11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,0.25,2.0,False,False,False,disabled
2026-06-06_run02_reverse_grid_3x3_pm40_off_r01,6200,6203,3,40.0,40.0,-263.27731514697575,,,,13.0,-11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,0.25,2.0,False,False,False,disabled
2026-06-06_run02_reverse_grid_3x3_pm40_off_r01,6300,6313,13,40.0,40.0,-263.27731514697575,,,,13.0,-11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,0.25,2.0,False,False,False,disabled
2026-06-06_run02_reverse_grid_3x3_pm40_off_r01,6400,6406,6,40.0,40.0,-263.27731514697575,,,,13.0,-11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,0.25,2.0,False,False,False,disabled
2026-06-06_run02_reverse_grid_3x3_pm40_off_r01,6500,6500,0,40.0,40.0,-263.27731514697575,,,,13.0,-11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,0.25,2.0,False,False,True,disabled
2026-06-06_run02_reverse_grid_3x3_pm40_off_r01,6600,6610,10,40.0,40.0,-263.27731514697575,,,,13.0,-11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,0.25,2.0,False,False,False,disabled
2026-06-06_run02_reverse_grid_3x3_pm40_off_r01,6700,6703,3,40.0,40.0,-263.27731514697575,,,,13.0,-11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,0.25,2.0,False,False,False,disabled
2026-06-06_run02_reverse_grid_3x3_pm40_off_r01,6800,6813,13,40.0,40.0,-263.27731514697575,,,,13.0,-11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,0.25,2.0,False,False,False,disabled
